"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:45:41.9125521 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Name","SUCCESS","Type: REG_SZ, Length: 38, Data: OneDriveCameraRoll"
"1:45:41.9125629 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {339719B5-8C47-4894-94C2-D8F77ADD44A6}"
"1:45:41.9125733 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9125830 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\RelativePath","SUCCESS","Type: REG_SZ, Length: 24, Data: Camera Roll"
"1:45:41.9125934 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\ParsingName","NAME NOT FOUND","Length: 144"
"1:45:41.9126026 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9126138 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\LocalizedName","NAME NOT FOUND","Length: 144"
"1:45:41.9126236 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9126324 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9126419 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9126505 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\StreamResourceType","NAME NOT FOUND","Length: 144"
"1:45:41.9126598 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9126732 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Roamable","NAME NOT FOUND","Length: 16"
"1:45:41.9126830 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\PreCreate","NAME NOT FOUND","Length: 16"
"1:45:41.9126924 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9127016 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9127106 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\DefinitionFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 64"
"1:45:41.9127203 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9127300 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\FolderTypeID","SUCCESS","Type: REG_SZ, Length: 78, Data: {b3690e58-e961-423b-b687-386ebfd83239}"
"1:45:41.9127400 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9127573 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9127673 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}\PropertyBag","SUCCESS","Desired Access: Read"
"1:45:41.9127857 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{767E6811-49CB-4273-87C2-20F355E1085B}","SUCCESS",""
"1:45:41.9128099 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9128186 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9130144 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9130305 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9130444 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9130529 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4BD9-94B0-29233477B6C3}","SUCCESS","Desired Access: Read"
"1:45:41.9130653 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9130760 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"1:45:41.9130858 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Name","SUCCESS","Type: REG_SZ, Length: 42, Data: SavedPicturesLibrary"
"1:45:41.9130961 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {1B3EA5DC-B587-4786-B4EF-BD1DC332AEAE}"
"1:45:41.9131060 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9131150 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\RelativePath","SUCCESS","Type: REG_SZ, Length: 50, Data: SavedPictures.library-ms"
"1:45:41.9131252 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\ParsingName","BUFFER OVERFLOW","Length: 144"
"1:45:41.9131355 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\ParsingName","SUCCESS","Type: REG_SZ, Length: 160, Data: ::{031E4825-7B94-4dc3-B131-E946B44C8DD5}\{E25B5812-BE88-4bd9-94B0-29233477B6C3}"
"1:45:41.9131516 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9131609 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 100, Data: @%SystemRoot%\system32\windows.storage.dll,-34583"
"1:45:41.9131717 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9131806 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9131895 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\StreamResource","SUCCESS","Type: REG_EXPAND_SZ, Length: 74, Data: %SystemRoot%\system32\shell32.dll,-6"
"1:45:41.9131997 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\StreamResourceType","SUCCESS","Type: REG_SZ, Length: 16, Data: LIBRARY"
"1:45:41.9132137 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9132229 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Roamable","NAME NOT FOUND","Length: 16"
"1:45:41.9132321 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\PreCreate","NAME NOT FOUND","Length: 16"
"1:45:41.9132410 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Stream","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9132504 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9132594 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9132687 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\Attributes","NAME NOT FOUND","Length: 16"
"1:45:41.9132778 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9133193 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9133370 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9133468 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}\PropertyBag","SUCCESS","Desired Access: Read"
"1:45:41.9133603 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{E25B5812-BE88-4bd9-94B0-29233477B6C3}","SUCCESS",""
"1:45:41.9133824 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9133902 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9134108 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9134247 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9134378 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9134461 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}","SUCCESS","Desired Access: Read"
"1:45:41.9134624 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9134727 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9134827 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Name","SUCCESS","Type: REG_SZ, Length: 22, Data: MAPIFolder"
"1:45:41.9134937 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\ParentFolder","NAME NOT FOUND","Length: 90"
"1:45:41.9135038 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9135126 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\RelativePath","NAME NOT FOUND","Length: 144"
"1:45:41.9135263 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\ParsingName","SUCCESS","Type: REG_SZ, Length: 98, Data: shell:::{89D83576-6BD1-4C86-9454-BEB04E94C819}\*"
"1:45:41.9135378 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9135469 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\LocalizedName","NAME NOT FOUND","Length: 144"
"1:45:41.9135562 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9135655 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9135748 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9135838 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\StreamResourceType","NAME NOT FOUND","Length: 144"
"1:45:41.9135926 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9136017 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Roamable","NAME NOT FOUND","Length: 16"
"1:45:41.9136112 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\PreCreate","NAME NOT FOUND","Length: 16"
"1:45:41.9136209 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9136302 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9136400 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9136488 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\Attributes","NAME NOT FOUND","Length: 16"
"1:45:41.9136580 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9136676 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9136853 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9136952 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"1:45:41.9137111 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{98EC0E18-2098-4D44-8644-66979315A281}","SUCCESS",""
"1:45:41.9137574 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9137655 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9137879 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9138433 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9138595 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9138683 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}","SUCCESS","Desired Access: Read"
"1:45:41.9138832 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9138931 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"1:45:41.9139074 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Name","SUCCESS","Type: REG_SZ, Length: 36, Data: Common Start Menu"
"1:45:41.9139181 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {62AB5D82-FDC1-4DC3-A9DD-070D1D495D97}"
"1:45:41.9139284 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9139412 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\RelativePath","SUCCESS","Type: REG_SZ, Length: 58, Data: Microsoft\Windows\Start Menu"
"1:45:41.9139518 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\ParsingName","NAME NOT FOUND","Length: 144"
"1:45:41.9139607 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9139735 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: @%SystemRoot%\system32\shell32.dll,-21786"
"1:45:41.9139842 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9139929 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9140017 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9140104 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{A4115719-D62E-491D-AA7C-E74B8BE3B067}\StreamResourceType","NAME NOT FOUND","Length: 144"
