"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:32:53.4893790 PM","Sample_B.exe","3940","Process Start","","SUCCESS","Parent PID: 1316, Command line: ""C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_B\Sample_B.exe"" , Current directory: C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_B\, Environment: ;	=::=::\;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\IEUser\AppData\Roaming;	CommonProgramFiles=C:\Program Files\Common Files;	COMPUTERNAME=IEWIN7;	ComSpec=C:\Windows\system32\cmd.exe;	CYGWIN=mintty;	FP_NO_HOST_CHECK=NO;	HOMEDRIVE=C:;	HOMEPATH=\Users\IEUser;	LOCALAPPDATA=C:\Users\IEUser\AppData\Local;	LOGONSERVER=\\IEWIN7;	MpConfig_ProductAppDataPath=C:\ProgramData\Microsoft\Windows Defender;	MpConfig_ProductCodeName=AntiSpyware;	MpConfig_ProductPath=C:\Program Files\Windows Defender;	MpConfig_ProductUserAppDataPath=C:\Users\IEUser\AppData\Local\Microsoft\Windows Defender;	MpConfig_ReportingGUID=C0880230-2DBF-4F53-91FF-94BE2A0FCA3B;	NUMBER_OF_PROCESSORS=1;	OS=Windows_NT;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files\OpenSSH\bin;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=x86;	PROCESSOR_IDENTIFIER=x86 Family 6 Model 158 Stepping 10, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=9e0a;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	PSModulePath=C:\Windows\system32\WindowsPowerShell\v1.0\Modules\;	PUBLIC=C:\Users\Public;	SESSIONNAME=Console;	SystemDrive=C:;	SystemRoot=C:\Windows;	TEMP=C:\Users\IEUser\AppData\Local\Temp;	TMP=C:\Users\IEUser\AppData\Local\Temp;	USERDOMAIN=IEWIN7;	USERNAME=IEUser;	USERPROFILE=C:\Users\IEUser;	windir=C:\Windows"
"11:32:53.4893818 PM","Sample_B.exe","3940","Thread Create","","SUCCESS","Thread ID: 3944"
"11:32:53.5202319 PM","Sample_B.exe","3940","Load Image","C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_B\Sample_B.exe","SUCCESS","Image Base: 0xfd0000, Image Size: 0x88000"
"11:32:53.5202958 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x778e0000, Image Size: 0x142000"
"11:32:53.5203947 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Prefetch\SAMPLE_B.EXE-FCE6C47A.pf","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a"
"11:32:53.5204534 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Read"
"11:32:53.5204648 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Read"
"11:32:53.5204760 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\CWDIllegalInDLLSearch","NAME NOT FOUND","Length: 1,024"
"11:32:53.5204830 PM","Sample_B.exe","3940","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"11:32:53.5205866 PM","Sample_B.exe","3940","CreateFile","C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_B","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5207110 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\mscoree.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5207624 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\mscoree.dll","SUCCESS","CreationTime: 1/2/2018 6:30:24 PM, LastAccessTime: 1/2/2018 6:30:24 PM, LastWriteTime: 11/4/2010 5:58:19 PM, ChangeTime: 1/2/2018 6:43:24 PM, FileAttributes: A"
"11:32:53.5207699 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\mscoree.dll","SUCCESS",""
"11:32:53.5208283 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\mscoree.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5208803 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\mscoree.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:32:53.5209847 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\mscoree.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.5210487 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\mscoree.dll","SUCCESS","Image Base: 0x6d260000, Image Size: 0x4a000"
"11:32:53.5210582 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\mscoree.dll","SUCCESS",""
"11:32:53.5211348 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x77090000, Image Size: 0xd5000"
"11:32:53.5212281 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\KernelBase.dll","SUCCESS","Image Base: 0x75ad0000, Image Size: 0x4b000"
"11:32:53.5215873 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read"
"11:32:53.5215968 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read"
"11:32:53.5216083 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\CompatDll","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101"
"11:32:53.5216153 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 260"
"11:32:53.5216209 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101"
"11:32:53.5217360 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"11:32:53.5217441 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"11:32:53.5217550 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","REPARSE","Desired Access: Read"
"11:32:53.5217619 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\DLL","NAME NOT FOUND","Desired Access: Read"
"11:32:53.5217712 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"11:32:53.5217815 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"11:32:53.5217876 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"11:32:53.5217902 PM","Sample_B.exe","3940","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"11:32:53.5226593 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"11:32:53.5226668 PM","Sample_B.exe","3940","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"11:32:53.5226752 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"11:32:53.5227470 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x75b20000, Image Size: 0xa1000"
"11:32:53.5228151 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x75df0000, Image Size: 0xac000"
"11:32:53.5230062 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5230585 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\sechost.dll","SUCCESS","CreationTime: 1/2/2018 6:59:07 PM, LastAccessTime: 1/2/2018 6:59:07 PM, LastWriteTime: 5/25/2015 10:01:39 AM, ChangeTime: 1/2/2018 8:44:20 PM, FileAttributes: A"
"11:32:53.5230660 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS",""
"11:32:53.5231255 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\sechost.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5231772 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\sechost.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:32:53.5232046 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\sechost.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.5232666 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x76f70000, Image Size: 0x19000"
"11:32:53.5232750 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\sechost.dll","SUCCESS",""
"11:32:53.5234054 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x76ec0000, Image Size: 0xa2000"
"11:32:53.5236742 PM","Sample_B.exe","3940","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:32:53.5236848 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Diagnostics","NAME NOT FOUND","Desired Access: Read"
"11:32:53.5237038 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework\Policy\","SUCCESS","Desired Access: Read"
"11:32:53.5237175 PM","Sample_B.exe","3940","RegQueryKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Query: Cached, SubKeys: 6, Values: 0"
"11:32:53.5237262 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 5, Name: v4.0"
"11:32:53.5237348 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 4, Name: v2.0"
"11:32:53.5237412 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 3, Name: Upgrades"
"11:32:53.5237477 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 2, Name: Standards"
"11:32:53.5237538 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 1, Name: Servicing"
"11:32:53.5237600 PM","Sample_B.exe","3940","RegEnumKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS","Index: 0, Name: AppPatch"
"11:32:53.5237675 PM","Sample_B.exe","3940","RegOpenKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy\v4.0","SUCCESS","Desired Access: Read"
"11:32:53.5237767 PM","Sample_B.exe","3940","RegQueryKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy\v4.0","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"11:32:53.5237834 PM","Sample_B.exe","3940","RegEnumValue","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy\v4.0","SUCCESS","Index: 0, Name: 30319, Type: REG_SZ, Length: 24, Data: 30319-30319"
"11:32:53.5237926 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy\v4.0","SUCCESS",""
"11:32:53.5238960 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\MSCOREE.DLL.local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5239161 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5239273 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5239354 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5239415 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework","SUCCESS",""
"11:32:53.5239971 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5240136 PM","Sample_B.exe","3940","QueryDirectory","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: mscoreei.dll, 2: mscoreei.dll"
"11:32:53.5240343 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319","SUCCESS",""
"11:32:53.5240726 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework\Policy","SUCCESS",""
"11:32:53.5240863 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5240955 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5241022 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5241080 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework","SUCCESS",""
"11:32:53.5241634 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5241779 PM","Sample_B.exe","3940","QueryDirectory","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: mscoreei.dll, 2: mscoreei.dll"
"11:32:53.5241919 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319","SUCCESS",""
"11:32:53.5242108 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5242198 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5242262 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5242321 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework","SUCCESS",""
"11:32:53.5243475 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5243980 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","CreationTime: 9/30/2017 3:03:54 AM, LastAccessTime: 1/2/2018 8:39:29 PM, LastWriteTime: 9/30/2017 3:03:54 AM, ChangeTime: 1/2/2018 8:39:29 PM, FileAttributes: A"
"11:32:53.5244056 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS",""
"11:32:53.5244634 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5244788 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:32:53.5246397 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.5246631 PM","Sample_B.exe","3940","Load Image","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS","Image Base: 0x6d1e0000, Image Size: 0x7d000"
"11:32:53.5246707 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll","SUCCESS",""
"11:32:53.5248858 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\319dc449-ada5-50f7-428e-957db6791668","NAME NOT FOUND","Length: 524"
"11:32:53.5249671 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5249847 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\CLRLoadLogDir","NAME NOT FOUND","Length: 144"
"11:32:53.5249984 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework","SUCCESS",""
"11:32:53.5251126 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\MSCOREE.DLL.local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5251328 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5251423 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5251490 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\.NETFramework\InstallRoot","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Windows\Microsoft.NET\Framework\"
"11:32:53.5251551 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\.NETFramework","SUCCESS",""
"11:32:53.5252129 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5252280 PM","Sample_B.exe","3940","QueryDirectory","C:\Windows\Microsoft.NET\Framework\*","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: *, 2: ."
"11:32:53.5252615 PM","Sample_B.exe","3940","QueryDirectory","C:\Windows\Microsoft.NET\Framework","SUCCESS","FileInformationClass: FileBothDirectoryInformation, 1: .., 2: NETFXSBS10.exe, 3: netfxsbs12.hkf, 4: sbscmp10.dll, 5: sbscmp20_mscorwks.dll, 6: sbscmp20_perfcounter.dll, 7: sbs_diasymreader.dll, 8: sbs_iehost.dll, 9: sbs_microsoft.jscript.dll, 10: sbs_microsoft.vsa.vb.codedomprocessor.dll, 11: sbs_mscordbi.dll, 12: sbs_mscorrc.dll, 13: sbs_mscorsec.dll, 14: sbs_system.configuration.install.dll, 15: sbs_system.data.dll, 16: sbs_system.enterpriseservices.dll, 17: sbs_VsaVb7rt.dll, 18: sbs_wminet_utils.dll, 19: SharedReg12.dll, 20: v1.0.3705, 21: v1.1.4322, 22: v2.0.50727, 23: v3.0, 24: v3.5, 25: v4.0.30319"
"11:32:53.5253708 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v1.0.3705\clr.dll","NAME NOT FOUND","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5254613 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v1.0.3705\mscorwks.dll","NAME NOT FOUND","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5255716 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v1.1.4322\clr.dll","NAME NOT FOUND","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5256412 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v1.1.4322\mscorwks.dll","NAME NOT FOUND","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5257175 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\clr.dll","NAME NOT FOUND","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.5257893 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll","SUCCESS","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5258546 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll","SUCCESS",""
"11:32:53.5259245 PM","Sample_B.exe","3940","CreateFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Random Access, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5259792 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll","SUCCESS",""
"11:32:53.5260010 PM","Sample_B.exe","3940","QueryDirectory","C:\Windows\Microsoft.NET\Framework","NO MORE FILES","FileInformationClass: FileBothDirectoryInformation"
"11:32:53.5260102 PM","Sample_B.exe","3940","CloseFile","C:\Windows\Microsoft.NET\Framework","SUCCESS",""
"11:32:53.5260348 PM","Sample_B.exe","3940","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:32:53.5260454 PM","Sample_B.exe","3940","RegOpenKey","HKCU\Software\Microsoft\.NETFramework","NAME NOT FOUND","Desired Access: Read"
"11:32:53.5260555 PM","Sample_B.exe","3940","RegOpenKey","HKLM\Software\Microsoft\.NETFramework","SUCCESS","Desired Access: Read"
"11:32:53.5261401 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x77880000, Image Size: 0x57000"
"11:32:53.5262594 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x75be0000, Image Size: 0x4e000"
"11:32:53.5263466 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x77a60000, Image Size: 0xc9000"
"11:32:53.5264698 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\lpk.dll","SUCCESS","Image Base: 0x75c30000, Image Size: 0xa000"
"11:32:53.5265567 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\usp10.dll","SUCCESS","Image Base: 0x75ea0000, Image Size: 0x9d000"
"11:32:53.5267816 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\imm32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.5268327 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\imm32.dll","SUCCESS","CreationTime: 1/2/2018 6:30:11 PM, LastAccessTime: 1/2/2018 6:30:11 PM, LastWriteTime: 11/20/2010 4:19:22 AM, ChangeTime: 1/2/2018 6:43:23 PM, FileAttributes: A"
"11:32:53.5268402 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\imm32.dll","SUCCESS",""
